Symbol,National Common Name,Author,Family
2052,1582,2718,28
2053,1586,2697,28
2054,1587,2719,28
2054,1596,2612,28
2054,1583,2720,28
2054,1581,2721,28
2054,1577,2722,28
2054,1587,2723,28
2055,1588,2724,28
2056,1589,2725,28
2056,1586,68,28
2056,1577,2406,28
2057,1590,2440,28
2058,1591,2408,28
2059,1592,2406,28
2060,1592,2726,28
2060,1592,68,28
2061,1592,2727,28
2061,1593,2728,28
2062,1593,2724,28
2063,1594,2729,28
2064,1595,2730,28
2064,1595,2731,28
2064,1596,2732,28
2064,1596,2733,28
2065,1596,2406,28
2066,1597,2734,28
2067,1596,2735,28
2067,1599,68,28
2068,1598,2736,28
2068,1598,2667,28
2068,1609,1547,28
2068,1597,2737,28
2068,1598,2738,28
2068,1598,2739,28
2069,1521,2408,28
2070,1599,2528,28
2070,1605,68,28
2070,1604,2526,28
2070,1582,2406,28
2071,1600,2652,28
2072,1600,2740,28
2072,1600,2741,28
2072,1600,2742,28
2073,1601,2743,28
2073,1601,2744,28
2073,1610,66,28
2073,1601,2745,28
2073,1601,2746,28
2073,1601,2747,28
2074,1600,2748,28
2074,1601,2749,28
2074,1602,2750,28
2074,1602,2751,28
2074,1602,2752,28
2074,1602,2753,28
2074,1603,2754,28
2075,1602,2755,28
2075,1603,2751,28
2076,1603,2756,28
2076,1605,2757,28
2077,1604,2715,28
2077,1586,2427,28
2077,1605,2758,28
2078,1605,2759,28
2079,1606,2760,28
2079,1610,68,28
2079,1591,2406,28
2079,1606,2761,28
2080,1607,51,29
2080,1610,51,29
2081,1608,155,29
2082,1608,2762,29
2082,1613,181,29
2082,1609,2763,29
2083,1609,1162,29
2084,1610,51,29
2084,1611,2764,29
2084,1610,51,29
2085,1611,2765,29
2086,1612,1127,30
2087,1613,2,30
2088,1613,2766,30
2089,1614,51,30
2089,1612,2767,30
2089,1617,1913,30
2089,1612,2768,30
2089,1612,2769,30
2089,1612,2770,30
2089,1613,2771,30
2089,1613,2772,30
2089,1613,2773,30
2089,1617,1913,30
2089,1612,2774,30
2089,1612,2775,30
2089,1613,2776,30
2089,1613,2777,30
2089,1613,2778,30
2089,1613,2779,30
2089,1613,2780,30
2089,1613,2781,30
2089,1613,2782,30
2089,1617,893,30
2090,1615,2783,30
2091,1616,2787,30
2092,1617,51,30
2092,1618,2784,30
2092,1618,2785,30
2092,1618,2786,30
2092,1618,2787,30
2092,1618,2788,30
2092,1618,2789,30
2092,1618,2790,30
2092,1618,2791,30
2092,1618,2791,30
2093,1618,429,30
2094,1619,186,30
2095,1619,2792,30
2096,1620,502,30
2097,1620,2793,30
2098,1620,2794,30
2099,1621,421,30
2100,1622,2,30
2101,1622,2795,30
2102,1622,2796,30
2103,1623,1684,30
2104,1624,31,30
2105,1624,2797,30
2106,1625,2798,30
2107,1626,2799,30
2108,1627,2800,30
2109,1628,2800,30
2109,1627,2801,30
2109,1629,2802,30
2110,1629,2803,30
2110,1630,2804,30
2111,1630,2805,30
2112,1631,2806,30
2112,1631,945,30
2112,1632,2807,30
2112,1630,2808,30
2113,1632,1884,31
2114,1633,51,31
2115,1633,2809,31
2116,1633,2810,31
2117,1634,51,31
2118,1634,2811,31
2119,1635,2259,31
2120,1636,2812,32
2121,1637,2813,32
2121,1637,2814,32
2122,1638,2257,32
2123,1639,1704,32
2124,1640,31,32
2124,1637,40,32
2124,1639,2815,32
2124,1640,2816,32
2124,1640,2817,32
2125,1641,1,32
2126,1642,219,32
2126,1640,2818,32
2127,1643,2819,32
2127,1640,2820,32
2127,1640,2821,32
2128,1642,2822,32
2129,1644,357,32
2129,1642,2823,32
2129,1645,2824,32
2130,1645,385,32
2130,1647,2825,32
2131,1646,2,32
2132,1647,193,32
2132,1647,1971,32
2132,1649,2,32
2132,1648,2826,32
2132,1648,2827,32
2132,1647,758,32
2133,1648,155,32
2133,1650,2828,32
2133,1650,1270,32
2134,1649,1434,32
2135,1650,86,32
2136,1650,2829,32
2137,1650,2830,32
2137,1650,2831,32
2138,1651,538,32
2139,1651,2832,32
2139,1652,146,32
2140,1652,2833,32
2140,1652,2834,32
2140,1654,586,32
2141,1653,1294,32
2142,1654,68,32
2143,1654,2835,32
2143,1654,2836,32
2144,1655,1725,32
2145,1656,51,33
2146,1656,2837,33
2146,1656,2838,33
2146,1655,2839,33
2147,1656,1821,33
2148,1657,586,33
2148,1657,2840,33
2148,1657,2,33
2149,1658,50,33
2150,1659,2841,33
2151,1660,16,33
2152,1661,2842,33
2153,1661,2843,33
2153,1662,2844,33
2153,1662,2845,33
2153,1658,1637,33
2154,1662,327,33
2154,1663,2846,33
2154,1663,2847,33
2154,1663,2848,33
2155,1663,1812,33
2156,1664,193,33
2157,1665,1762,33
2158,1666,51,33
2159,1667,2849,33
2159,1665,2850,33
2159,1664,51,33
2159,1665,2851,33
2159,1665,2852,33
2159,1665,2853,33
2159,1667,2854,33
2159,1667,31,33
2159,1667,2855,33
2160,1668,2856,33
2160,1667,2857,33
2160,1667,2858,33
2160,1667,2859,33
2160,1662,146,33
2160,1667,2860,33
2160,1667,2861,33
2160,1667,40,33
2160,1667,2862,33
2160,1667,2863,33
2160,1667,2864,33
2160,1667,2865,33
2160,1662,681,33
2160,1669,2866,33
2160,1667,2867,33
2160,1670,2868,33
2161,1669,51,33
2162,1670,2869,33
2162,1671,2,33
2163,1669,2870,33
2163,1670,31,33
2163,1674,387,33
2163,1669,170,33
2163,1672,2871,33
2163,1672,2872,33
2163,1672,2873,33
2163,1672,2874,33
2163,1672,2875,33
2163,1672,2876,33
2163,1672,2877,33
2164,1671,2,33
2165,1672,1726,33
2166,1673,2,33
2167,1673,2878,33
2167,1674,2879,33
2168,1674,2880,33
2168,1673,305,33
2168,1674,387,33
2168,1674,387,33
2169,1675,2881,33
2170,1676,2,33
2171,1677,2882,33
2171,1674,2883,33
2171,1674,387,33
2172,1678,586,34
2173,1679,275,34
2174,1680,313,34
2175,1681,193,34
2175,1681,2884,34
2175,1682,2885,34
2175,1682,2886,34
2175,1668,1720,34
2175,1684,2887,34
2176,1682,40,34
2177,1683,2888,34
2177,1678,175,34
2177,1685,2889,34
2177,1677,1010,34
2178,1684,387,34
2179,1684,2890,34
2180,1684,2891,34
2180,1685,2892,34
2180,1685,2893,34
2181,1685,2392,34
2182,1686,2,34
2183,1686,2894,34
2184,1686,2895,34
2184,1686,2896,34
2184,1687,2897,34
2185,1687,2898,34
2186,1688,2899,34
2187,1689,2900,34
2188,1689,2901,34
2188,1681,387,34
2188,1690,2902,34
2188,1678,2,34
2188,1690,2903,34
2188,1690,2904,34
2188,1690,2905,34
2189,1690,193,34
2190,1691,2906,34
2191,1690,2907,34
2192,1690,2908,34
2192,1689,2909,34
2192,1689,2910,34
2192,1690,2911,34
2192,1686,2887,34
2192,1690,2912,34
2193,1692,51,34
2194,1692,2913,34
2194,1688,31,34
2194,1688,31,34
2194,1690,2914,34
2194,1690,2915,34
2194,1690,2916,34
2194,1690,2917,34
2194,1691,31,34
2194,1691,31,34
2194,1691,31,34
2194,1691,155,34
2194,1690,387,34
2194,1695,51,34
2194,1691,31,34
2194,1691,31,34
2194,1691,31,34
2194,1695,31,34
2194,1695,31,34
2194,1695,31,34
2194,1695,51,34
2194,1695,31,34
2194,1697,155,34
2194,1695,31,34
2195,1693,455,34
2196,1693,2918,34
2196,1696,2919,34
2196,1696,2920,34
2196,1698,387,34
2197,1694,2921,34
2197,1696,2922,34
2197,1696,2923,34
2198,1695,31,34
2199,1696,2924,34
2200,1697,2925,34
2200,1701,31,34
2200,1697,2926,34
2200,1697,2927,34
2200,1698,2928,34
2200,1698,2929,34
2200,1705,1595,34
2200,1698,2930,34
2200,1698,2931,34
2200,1699,2932,34
2201,1698,2933,34
2202,1699,146,34
2203,1699,2934,34
2203,1700,2935,34
2203,1699,2936,34
2204,1699,2937,34
2204,1704,193,34
2205,1700,751,34
2206,1701,571,34
2207,1702,54,34
2208,1703,2,34
2209,1703,2938,34
2209,1705,31,34
2210,1703,2939,34
2211,1704,2940,34
2211,1709,193,34
2212,1705,2941,34
2212,1708,2,34
2213,1706,2942,34
2213,1708,2,34
2214,1707,46,34
2215,1708,193,34
2216,1709,2943,34
2217,1710,51,34
2218,1710,2944,34
2218,1712,357,34
2219,1711,1267,34
2220,1712,1847,34
2221,1713,40,34
2222,1713,2945,34
2223,1713,2946,34
2223,1713,2947,34
2223,1713,2948,34
2223,1713,2949,34
2223,1713,219,34
2224,1714,2950,34
2224,1714,2951,34
2224,1714,2952,34
2224,1715,2953,34
2224,1714,2954,34
2225,1715,2955,34
2225,1716,467,34
2225,1716,2956,34
2226,1716,1946,34
2227,1717,2957,34
2227,1716,387,34
2227,1716,2958,34
2227,1717,2959,34
2227,1717,2960,34
2227,1717,2961,34
2228,1718,2962,34
2228,1719,1637,34
2228,1716,2962,34
2228,1719,2963,34
2228,1719,2964,34
2228,1720,2965,34
2228,1720,2966,34
2229,1719,586,34
2229,1721,2967,34
2229,1721,2968,34
2229,1721,2969,34
2229,1722,387,34
2230,1720,1390,34
2231,1721,40,34
2232,1722,2051,34
2233,1723,2970,34
2233,1722,1303,34
2233,1723,2971,34
2233,1724,2972,34
2233,1722,1706,34
2233,1722,1,34
2234,1724,2973,34
2235,1724,2974,34
2235,1725,2975,34
2236,1725,2976,34
2236,1726,193,34
2237,1726,1835,34
2238,1727,51,34
2238,1726,2977,34
2238,1726,2978,34
2239,1728,2386,34
2240,1729,2979,34
2240,1726,2940,34
2240,1729,2980,34
2240,1729,2981,34
2240,1729,2982,34
2241,1730,2983,34
2242,1730,2984,34
2242,1730,2985,34
2243,1731,51,34
2243,1730,2986,34
2243,1730,2987,34
2243,1730,2988,34
2243,1730,2989,34
2243,1731,2990,34
2243,1731,2991,34
2244,1732,219,34
2245,1732,2992,34
2245,1732,2993,34
2245,1733,2994,34
2245,1726,614,34
2245,1735,2995,34
2245,1731,1050,34
2246,1733,51,34
2246,1731,51,34
2247,1734,429,34
2248,1734,2996,34
2248,1736,2997,34
2249,1735,1928,34
2250,1736,219,34
2251,1736,2998,34
2252,1736,2999,34
2252,1734,548,34
2252,1731,620,34
2253,1737,571,34
2254,1738,219,34
2255,1738,3000,34
2256,1738,3001,34
2257,1738,3002,34
2258,1738,3003,34
2259,1738,3004,34
2260,1739,193,34
2261,1740,3005,34
2262,1741,3005,34
2262,1739,3006,34
2262,1740,3007,34
2262,1740,3008,34
2262,1741,3009,34
2262,1741,3010,34
2262,1742,3011,34
2262,1741,3012,34
2262,1743,3013,34
2262,1743,3014,34
2262,1736,945,34
2262,1737,31,34
2263,1742,1805,34
2264,1743,3015,34
2265,1744,2016,34
2266,1743,3016,34
2266,1743,3017,34
2267,1744,3018,34
2267,1743,3019,34
2267,1744,387,34
2267,1743,3020,34
2267,1743,3021,34
2267,1743,3022,34
2267,1743,3023,34
2267,1743,3024,34
2267,1748,614,34
2267,1748,1637,34
2267,1743,3025,34
2267,1743,3026,34
2267,1743,3027,34
2267,1743,3028,34
2267,1743,3029,34
2267,1743,3030,34
2267,1743,3031,34
2267,1743,3032,34
2267,1743,3033,34
2267,1744,3034,34
2267,1744,3035,34
2267,1745,3036,34
2267,1745,3037,34
2267,1745,3038,34
2267,1745,3039,34
2267,1745,3040,34
2267,1748,1637,34
2267,1749,31,34
2267,1743,3041,34
2268,1745,3042,34
2269,1745,3043,34
2269,1750,51,34
2269,1743,3044,34
2269,1743,3045,34
2270,1746,40,34
2270,1752,305,34
2271,1747,3046,34
2272,1748,3047,34
2272,1753,758,34
2272,1753,614,34
2272,1753,614,34
2273,1728,3048,34
2274,1749,3049,34
2274,1754,51,34
2274,1745,3050,34
2274,1746,3051,34
2274,1753,2180,34
2274,1746,3052,34
2275,1750,1,35
2276,1751,1222,35
2277,1752,3,35
2278,1753,2,35
2278,1754,3053,35
2279,1754,3054,35
2279,1754,3055,35
2280,1755,302,35
2280,1756,3056,35
2281,1756,1905,35
2281,1757,3057,35
2282,1757,51,36
2282,1759,3058,36
2282,1757,3059,36
2282,1759,3060,36
2283,1758,2458,36
2284,1759,1885,37
2285,1760,3061,37
2285,1761,193,37
2286,1761,3062,37
2287,1761,3063,37
2287,1756,1,37
2288,1762,40,37
2289,1762,3064,37
2290,1762,3065,37
2290,1762,3066,37
2291,1763,3067,37
2291,1763,3068,37
2292,1762,3069,37
2292,1763,3070,37
2292,1761,193,37
2292,1764,3071,37
2293,1764,3072,37
2293,1764,3073,37
2294,1765,724,37
2295,1765,3074,37
2296,1765,3075,37
2296,1765,3076,37
2296,1765,3077,37
2296,1765,3078,37
2297,1766,3079,37
2297,1766,3080,37
2297,1765,193,37
2298,1767,3081,37
2298,1758,46,37
2298,1765,215,37
2298,1765,387,37
2299,1768,305,37
2300,1768,3082,37
2300,1766,3083,37
2300,1768,3084,37
2300,1769,3085,37
2301,1769,3086,37
2302,1769,3087,37
2303,1769,3088,37
2303,1769,3089,37
2303,1780,193,37
2304,1769,3090,37
2305,1770,387,37
2305,1769,3091,37
2305,1769,3092,37
2306,1771,215,37
2306,1772,3093,37
2306,1772,3094,37
2307,1772,3062,37
2308,1773,3062,37
2309,1773,3095,37
2310,1774,3096,37
2310,1774,3097,37
2311,1775,3098,37
2312,1776,305,37
2313,1777,3099,37
2313,1776,3100,37
2314,1778,3062,37
2315,1779,193,37
2316,1780,3101,37
2316,1769,2930,37
2316,1780,3102,37
2316,1780,3103,37
2316,1780,3104,37
2316,1780,3105,37
2316,1780,3106,37
2316,1785,173,37
2317,1781,1907,37
2318,1782,51,37
2319,1783,193,37
2319,1777,3107,37
2320,1784,3023,37
2321,1785,305,37
2322,1785,3108,37
2323,1786,1393,37
2323,1784,3109,37
2323,1784,3110,37
2323,1784,3111,37
2324,1787,3112,37
2324,1782,3113,37
2324,1782,3114,37
2325,1788,193,37
2326,1789,3115,37
2326,1789,193,37
2326,1789,3116,37
2326,1778,1010,37
2326,1789,3117,37
2327,1790,3118,37
2327,1791,3119,37
2327,1791,3120,37
2328,1791,3121,37
2328,1791,3122,37
2328,1791,3123,37
2329,1792,3121,37
2329,1792,3124,37
2329,1792,3125,37
2329,1792,3122,37
2329,1792,3126,37
2329,1792,3127,37
2329,1792,3128,37
2329,1792,3129,37
2329,1792,3130,37
2329,1792,3131,37
2329,1792,3132,37
2329,1793,3133,37
2330,1793,2517,37
2330,1794,2518,37
2331,1794,51,37
2332,1794,3134,37
2332,1795,3135,37
2332,1795,3136,37
2332,1795,3137,37
2332,1795,3138,37
2332,1794,3015,37
2332,1795,3139,37
2332,1795,3140,37
2333,1795,387,37
2333,1798,305,37
2333,1796,3141,37
2333,1795,387,37
2334,1796,3098,37
2335,1796,3142,37
2335,1795,3143,37
2336,1796,3144,37
2336,1797,3145,37
2337,1797,3146,37
2337,1797,3147,37
2337,1797,3148,37
2337,1797,3149,37
2337,1797,3150,37
2338,1798,3151,37
2338,1800,51,37
2339,1799,305,37
2339,1799,3152,37
2339,1807,1010,37
2339,1801,3153,37
2339,1801,3154,37
2340,1800,2476,37
2341,1801,1907,37
2341,1802,3155,37
2342,1802,193,37
2343,1802,2264,37
2344,1803,215,37
2344,1803,3156,37
2345,1804,2267,37
2346,1804,3157,37
2347,1804,3158,37
2347,1802,3159,37
2348,1804,3160,37
2349,1805,3161,37
2349,1799,3162,37
2350,1806,51,37
2351,1807,215,37
2352,1807,3163,37
2352,1807,215,37
2353,1808,387,37
2353,1808,180,37
2353,1805,3164,37
2353,1805,3165,37
2353,1805,3166,37
2354,1809,51,37
2355,1810,215,37
2355,1810,3167,37
2355,1810,3168,37
2355,1810,3169,37
2356,1811,305,37
2356,1810,215,37
2356,1812,3170,37
2356,1813,3171,37
2357,1812,967,37
2358,1812,3172,37
2358,1813,3173,37
2358,1612,811,37
2358,1813,267,37
2359,1812,3174,37
2359,1813,3175,37
2360,1813,2121,37
2361,1814,3176,37
2362,1815,3177,37
2362,1612,1156,37
2363,1816,2593,37
2364,1817,3178,37
2364,1613,2273,37
2364,1814,51,37
2364,1816,3179,37
2364,1816,3180,37
2364,1816,3181,37
2364,1816,3182,37
2364,1816,3183,37
2364,1816,3184,37
2364,1816,3185,37
2364,1618,3098,37
2364,1817,3186,37
2364,1613,2254,37
2364,1818,3187,37
2365,1818,3178,37
2365,1614,941,37
2365,1614,51,37
2365,1618,2254,37
2366,1819,3188,37
2366,1618,173,37
2366,1819,3189,37
2366,1821,3190,37
2366,1821,3191,37
2366,1822,3192,37
2367,1820,3193,37
2367,1822,3194,37
2367,1618,3023,37
2367,1822,3195,37
2368,1821,227,37
2369,1822,3196,37
2370,1823,218,37
2370,1824,3197,37
2370,1824,3198,37
2371,1824,3199,37
2372,1824,3200,37
2373,1825,3202,37
2374,1825,3201,37
2374,1621,3202,37
2374,1621,3203,37
2374,1621,3204,37
2374,1622,3205,37
2374,1622,3206,37
2375,805,3204,37
2376,1826,3207,37
2377,1827,3208,37
2378,1828,2133,37
2379,1829,3209,37
2380,1830,2994,37
2381,1831,3210,37
2382,1832,2541,37
2383,1833,3211,37
2384,1834,51,37
2384,1627,3023,37
2384,1832,3212,37
2384,1833,3213,37
2384,1833,3214,37
2384,1833,3215,37
2384,1627,305,37
2384,1834,3216,37
2385,1835,3217,37
2385,1627,2079,37
2385,1834,3218,37
2386,1832,3219,37
2386,1834,3220,37
2387,1836,3221,37
2388,1837,218,37
2388,1834,3222,37
2388,1837,193,37
2388,1837,3223,37
2388,1837,3224,37
2388,1837,3225,37
2388,1837,3226,37
2388,1837,193,37
2388,1632,3112,37
2389,1838,3,37
2390,1839,831,37
2390,1841,3227,37
2390,1841,3228,37
2390,1840,193,37
2390,1841,139,37
2390,1842,3229,37
2390,1843,193,37
2390,1842,3230,37
2391,1840,193,37
2392,1841,1877,37
2393,1840,3231,37
2394,1842,3232,37
2395,1843,3233,37
2395,1843,215,37
2396,1842,3234,37
2396,1843,3235,37
2396,1846,2,37
2397,1844,1429,37
2398,1845,3236,38
2399,1846,455,39
2400,1847,2078,39
2401,1848,219,39
2402,1848,3237,39
2402,1848,3238,39
2402,1848,3239,39
2403,1849,3240,40
2404,1849,3241,40
2405,1849,3242,40
2405,1849,3243,40
2406,1850,51,40
2407,1850,3244,40
2407,1847,170,40
2407,1851,681,40
2407,1850,3245,40
2407,1847,180,40
2408,1850,3246,40
2408,1850,3247,40
2409,1850,3248,40
2409,1847,186,40
2409,1847,180,40
2410,1851,2023,40
2411,1852,2636,40
2412,1853,3249,40
2413,1853,3250,40
2413,1852,3251,40
2414,1853,3252,40
2414,1855,1315,40
2415,1854,31,40
2415,1854,3253,40
2416,1855,3254,41
2416,1855,421,41
2416,1858,193,41
2417,1856,227,41
2418,1857,3255,41
2418,1855,3256,41
2419,1858,2298,41
2420,1858,3257,41
2420,1857,3258,41
2420,1859,3259,41
2420,1860,51,41
2420,1859,3260,41
2421,1859,51,41
2421,1859,3256,41
2421,1859,3261,41
2421,1859,941,41
2422,1860,16,41
2422,1861,2,41
2422,1863,3262,41
2423,1861,1961,41
2424,1862,2599,41
2425,1863,186,41
2425,1860,3021,41
2425,1863,3256,41
2425,1865,3263,41
2425,1865,3264,41
2426,1864,2791,41
2427,1865,46,41
2428,1866,3265,41
2429,1867,3266,41
2429,1867,3267,41
2430,1868,1996,41
2430,1867,3268,41
2431,1869,935,41
2432,1869,3269,41
2432,1869,3270,41
2432,1869,3271,41
2432,1869,3272,41
2432,1869,3273,41
2432,1864,51,41
2433,1870,2,41
2433,1870,3274,41
2433,1874,2,41
2434,1871,3275,41
2434,1872,3276,41
2434,1868,40,41
2435,1872,2373,41
2436,1873,1996,41
2437,1873,3277,41
2437,1874,3278,41
2438,1874,2,41
2439,1875,3279,41
2439,1868,186,41
2439,1874,3280,41
2440,1876,2,41
2440,1876,3281,41
2441,1877,1,41
2442,1878,3282,41
2443,1879,409,41
2443,1880,2571,41
2443,1874,3256,41
2443,1878,3283,41
2443,1880,3284,41
2443,1880,3285,41
2443,1880,3286,41
2443,1880,3287,41
2444,1880,3288,41
2445,1881,16,41
2446,1882,1662,41
2447,1883,2,41
2447,1884,3289,41
2447,1883,3256,41
2447,1884,3290,41
2447,1884,3291,41
2447,1887,1711,41
2448,1884,3292,41
2448,1886,51,41
2448,1882,3293,41
2448,1884,3294,41
2448,1884,3295,41
2449,1885,801,41
2449,1887,733,41
2450,1886,1,41
2451,1887,429,41
2452,1886,3296,41
2452,1888,2,41
2453,1887,3297,41
2453,1890,1,41
2453,1889,3298,41
2454,1888,2,41
2455,1889,429,41
2456,1890,3299,41
2456,1893,193,41
2457,1891,795,41
2458,1892,2,41
2459,1893,1994,42
2460,1894,51,42
2461,1894,3300,42
2461,1893,1375,42
2461,1891,3301,42
2461,1891,3302,42
2461,1893,3303,42
2461,1893,3304,42
2461,1893,3305,42
2461,1893,305,42
2461,1893,3306,42
2461,1893,3307,42
2461,1893,3308,42
2461,1893,170,42
2461,1894,3309,42
2461,1894,3310,42
2461,1894,3311,42
2461,1894,3312,42
2461,1893,689,42
2461,1896,3313,42
2461,1896,3314,42
2462,1895,3315,43
2462,1897,538,43
2462,1896,3316,43
2462,1895,40,43
2462,1895,51,43
2462,1897,1179,43
2462,1897,945,43
2463,1896,2416,43
2464,1897,3317,43
2465,1897,3318,43
2466,1897,3319,43
2466,1897,3320,43
2466,1897,3321,43
2467,1897,3322,43
2467,1898,16,43
2467,1898,3323,43
2468,1898,3324,43
2468,1897,193,43
2468,1900,2235,43
2469,1899,3325,43
2469,1899,3326,43
2469,1899,3327,43
2470,1900,2408,43
2471,1901,2600,43
2472,1901,3328,43
2472,1902,1315,43
2472,1901,3329,43
2472,1901,3330,43
2472,1902,3331,43
2473,1902,2524,43
2474,1903,1315,43
2474,1904,3330,43
2475,1904,3332,43
2475,1903,31,43
2475,1904,3333,43
2475,1904,3334,43
2475,1904,3335,43
2476,1905,3335,43
2477,1906,3336,43
2477,1906,3337,43
2477,1907,2,43
2478,1907,54,43
2478,1907,3338,43
2478,1906,1315,43
2478,1906,54,43
2479,1905,1610,43
2480,1908,1,43
2481,1908,3339,43
2481,1909,3340,43
2482,1909,193,43
2483,1910,3341,44
2484,1911,3342,44
2485,1912,193,44
2486,1912,3343,44
2486,1912,3344,44
2487,1912,3345,44
2487,1911,180,44
2488,1913,1375,44
2489,1914,3,44
2490,1915,2,44
2491,1915,3346,44
2491,1914,1935,44
2491,1914,397,44
2491,1915,3347,44
2491,1915,2,44
2491,1915,3348,44
2491,1918,609,44
2492,1915,3349,44
2492,1915,3350,44
2492,1916,3351,44
2493,1915,3352,44
2494,1915,3353,44
2494,1918,397,44
2495,1916,2091,45
2496,1917,2,45
2497,1918,2077,45
2498,1919,3354,45
2499,1920,3355,45
2500,1920,3356,45
2500,1920,320,45
2500,1919,3357,45
2500,1920,2255,45
2500,1920,259,45
2500,1920,51,45
2500,1920,327,45
2501,1920,579,45
2502,1921,785,45
2503,1922,2,45
2504,1923,186,45
2504,1924,3358,45
2505,1924,193,45
2505,1926,3359,45
2506,1925,2109,45
2507,1926,3360,45
2508,1927,275,45
2509,1928,2106,45
2510,1929,3361,45
2510,1928,3362,45
2510,1928,170,45
2511,1930,2263,45
2511,1928,2,45
2512,1931,1989,45
2513,1932,953,45
2513,1931,3363,45
2513,1933,3364,45
2514,1933,2219,45
2515,1934,3365,45
2515,1935,51,45
2515,1934,3366,45
2515,1934,3367,45
2515,1934,3368,45
2516,1935,31,45
2517,1936,2036,45
2518,1937,46,45
2519,1938,694,45
2520,1939,3,45
2521,1940,2,45
2522,1941,51,45
2522,1941,3369,45
2523,1942,1315,45
2524,1943,2295,45
2525,1944,3370,46
2525,1943,3371,46
2525,1938,31,46
2525,1945,3372,46
2525,1945,3373,46
2526,1945,3374,46
2526,1945,3375,46
2526,1945,3376,46
2526,1946,3377,46
2526,1945,3378,46
2527,1946,3379,46
2528,1947,3380,46
2528,1947,3381,46
2528,1947,3382,46
2529,1948,3383,46
2529,1940,324,46
2529,1940,324,46
2529,1940,1716,46
2529,1947,3384,46
2530,1947,3385,46
2530,1947,3386,46
2530,1948,3387,46
2531,1949,51,46
2532,1949,3388,46
2532,1949,3389,46
2532,1949,3390,46
2532,1940,302,46
2533,1950,3391,46
2533,1951,3392,46
2533,1951,3393,46
2533,1951,3394,46
2533,1951,3395,46
2533,1951,3396,46
2534,1951,3397,46
2534,1951,3398,46
2534,1945,120,46
2535,1951,3399,46
2536,1952,2126,46
2537,1953,3400,46
2537,1951,3401,46
2537,1951,3402,46
2537,1951,3403,46
2537,1948,305,46
2537,1950,3377,46
2537,1951,3404,46
2537,1951,3405,46
2537,1953,3406,46
2537,1953,3407,46
2537,1953,3408,46
2537,1952,120,46
2538,1954,143,46
2538,1954,3409,46
2538,1956,3410,46
2538,1956,3411,46
2538,1956,3412,46
2538,1958,3413,46
2539,1955,68,47
2540,1956,359,47
2541,1956,3414,47
2542,1957,68,47
2542,1960,3415,47
2543,1958,68,47
2543,1960,3415,47
2544,1959,68,47
2545,1960,3416,47
2546,1959,3417,47
2546,1961,3418,47
2547,1961,3416,47
2548,1962,3419,47
2549,1962,3420,47
2549,1961,3421,47
2549,1962,3422,47
2549,1963,3423,47
2549,1963,3424,47
2549,1963,3425,47
2550,1963,3426,47
2551,1963,3427,47
2551,1962,3416,47
2551,1964,3428,47
2552,1964,3429,47
2552,1965,3430,47
2553,1965,68,47
2554,1966,68,47
2555,1967,68,47
2556,1967,3431,47
2556,1967,3432,47
2556,1966,3416,47
2556,1967,3433,47
2556,1968,3434,47
2556,1968,3418,47
2557,1968,3435,47
2558,1968,3436,47
2559,1969,68,47
2560,1970,3437,47
2561,1969,3438,47
2561,1969,3439,47
2562,1971,3060,47
2563,1972,1547,47
2564,1973,186,47
2564,1971,3440,47
2564,1972,3441,47
2565,1974,3416,47
2565,1968,3442,47
2566,1975,3443,48
2566,1974,3444,48
2566,1975,3445,48
2566,1977,0,48
2566,1975,3446,48
2567,1976,3447,48
2568,1977,3448,48
2568,1975,3449,48
2568,1975,3450,48
2568,1977,3451,48
2568,1977,3452,48
2568,1977,3453,48
2568,1971,51,48
2568,1977,3454,48
2568,1977,3455,48
2568,1975,54,48
2568,1972,305,48
2568,1978,3456,48
2569,1977,3457,48
2569,1975,54,48
2570,1978,3458,48
2571,1978,3459,48
2571,1979,3460,48
2571,1979,3461,48
2571,1979,3462,48
2571,1980,51,48
2571,1974,945,48
2572,1979,3463,48
2572,1972,3391,48
2573,1980,3464,48
2573,1981,3465,48
2573,1981,3466,48
2573,1981,3467,48
2574,1981,3466,48
2575,1982,3468,48
2576,1983,3468,48
2577,1984,3469,48
2578,1985,3102,48
2579,1985,3470,48
2579,1985,3468,48
2579,1984,3471,48
2579,1984,3472,48
2579,1984,3473,48
2579,1986,3474,48
2579,1987,3475,48
2580,1986,1156,48
2581,1987,3476,48
2582,1988,40,48
2583,1989,3469,48
